X,CH1,
Second,Volt,
-1.2870000e-01,0.00000e+00,
-1.2867999e-01,0.00000e+00,
-1.2865999e-01,0.00000e+00,
-1.2864000e-01,0.00000e+00,
-1.2862000e-01,0.00000e+00,
-1.2860000e-01,0.00000e+00,
-1.2858000e-01,0.00000e+00,
-1.2855999e-01,0.00000e+00,
-1.2853999e-01,0.00000e+00,
-1.2852000e-01,0.00000e+00,
-1.2850000e-01,0.00000e+00,
-1.2848000e-01,0.00000e+00,
-1.2845999e-01,0.00000e+00,
-1.2843999e-01,0.00000e+00,
-1.2842000e-01,0.00000e+00,
-1.2840000e-01,0.00000e+00,
-1.2838000e-01,0.00000e+00,
-1.2836000e-01,0.00000e+00,
-1.2833999e-01,0.00000e+00,
-1.2831999e-01,0.00000e+00,
-1.2830000e-01,0.00000e+00,
-1.2828000e-01,0.00000e+00,
-1.2826000e-01,0.00000e+00,
-1.2824000e-01,0.00000e+00,
-1.2821999e-01,0.00000e+00,
-1.2819999e-01,0.00000e+00,
-1.2818000e-01,0.00000e+00,
-1.2816000e-01,0.00000e+00,
-1.2814000e-01,0.00000e+00,
-1.2811999e-01,0.00000e+00,
-1.2809999e-01,0.00000e+00,
-1.2808000e-01,0.00000e+00,
-1.2806000e-01,0.00000e+00,
-1.2804000e-01,0.00000e+00,
-1.2802000e-01,0.00000e+00,
-1.2799999e-01,4.00000e-02,
-1.2797999e-01,2.60000e+00,
-1.2796000e-01,2.60000e+00,
-1.2794000e-01,2.60000e+00,
-1.2792000e-01,2.60000e+00,
-1.2789999e-01,2.60000e+00,
-1.2787999e-01,2.60000e+00,
-1.2785999e-01,2.64000e+00,
-1.2784000e-01,2.60000e+00,
-1.2782000e-01,2.60000e+00,
-1.2780000e-01,2.60000e+00,
-1.2777999e-01,2.64000e+00,
-1.2775999e-01,2.60000e+00,
-1.2774000e-01,2.60000e+00,
-1.2772000e-01,2.64000e+00,
-1.2770000e-01,2.64000e+00,
-1.2768000e-01,2.64000e+00,
-1.2765999e-01,2.64000e+00,
-1.2763999e-01,2.64000e+00,
-1.2762000e-01,2.64000e+00,
-1.2760000e-01,2.64000e+00,
-1.2758000e-01,2.60000e+00,
-1.2755999e-01,2.60000e+00,
-1.2753999e-01,2.64000e+00,
-1.2751999e-01,2.60000e+00,
-1.2750000e-01,2.60000e+00,
-1.2748000e-01,2.60000e+00,
-1.2746000e-01,2.60000e+00,
-1.2743999e-01,2.60000e+00,
-1.2741999e-01,2.60000e+00,
-1.2740000e-01,2.60000e+00,
-1.2738000e-01,2.64000e+00,
-1.2736000e-01,2.64000e+00,
-1.2734000e-01,2.64000e+00,
-1.2731999e-01,2.64000e+00,
-1.2729999e-01,2.64000e+00,
-1.2728000e-01,2.64000e+00,
-1.2726000e-01,2.60000e+00,
-1.2724000e-01,2.64000e+00,
-1.2721999e-01,2.64000e+00,
-1.2719999e-01,2.60000e+00,
-1.2718000e-01,2.64000e+00,
-1.2716000e-01,2.64000e+00,
-1.2714000e-01,2.64000e+00,
-1.2712000e-01,2.60000e+00,
-1.2709999e-01,2.60000e+00,
-1.2707999e-01,2.64000e+00,
-1.2706000e-01,2.60000e+00,
-1.2704000e-01,2.64000e+00,
-1.2702000e-01,3.20000e-01,
-1.2700000e-01,0.00000e+00,
-1.2697999e-01,0.00000e+00,
-1.2695999e-01,0.00000e+00,
-1.2694000e-01,0.00000e+00,
-1.2692000e-01,0.00000e+00,
-1.2690000e-01,0.00000e+00,
-1.2687999e-01,0.00000e+00,
-1.2685999e-01,0.00000e+00,
-1.2684000e-01,0.00000e+00,
-1.2682000e-01,0.00000e+00,
-1.2680000e-01,-4.00000e-02,
-1.2678000e-01,0.00000e+00,
-1.2675999e-01,0.00000e+00,
-1.2673999e-01,0.00000e+00,
-1.2672000e-01,0.00000e+00,
-1.2670000e-01,0.00000e+00,
-1.2668000e-01,0.00000e+00,
-1.2665999e-01,0.00000e+00,
-1.2663999e-01,0.00000e+00,
-1.2661999e-01,4.00000e-02,
-1.2660000e-01,2.60000e+00,
-1.2658000e-01,2.60000e+00,
-1.2656000e-01,2.60000e+00,
-1.2653999e-01,2.60000e+00,
-1.2651999e-01,2.60000e+00,
-1.2650000e-01,2.60000e+00,
-1.2648000e-01,2.64000e+00,
-1.2646000e-01,2.60000e+00,
-1.2644000e-01,2.60000e+00,
-1.2641999e-01,2.64000e+00,
-1.2639999e-01,2.64000e+00,
-1.2638000e-01,2.60000e+00,
-1.2636000e-01,2.64000e+00,
-1.2634000e-01,2.60000e+00,
-1.2631999e-01,0.00000e+00,
-1.2629999e-01,0.00000e+00,
-1.2627999e-01,0.00000e+00,
-1.2626000e-01,0.00000e+00,
-1.2624000e-01,0.00000e+00,
-1.2622000e-01,0.00000e+00,
-1.2619999e-01,0.00000e+00,
-1.2617999e-01,0.00000e+00,
-1.2616000e-01,0.00000e+00,
-1.2614000e-01,0.00000e+00,
-1.2612000e-01,0.00000e+00,
-1.2610000e-01,0.00000e+00,
-1.2607999e-01,0.00000e+00,
-1.2605999e-01,0.00000e+00,
-1.2604000e-01,0.00000e+00,
-1.2602000e-01,0.00000e+00,
-1.2600000e-01,0.00000e+00,
-1.2597999e-01,0.00000e+00,
-1.2595999e-01,0.00000e+00,
-1.2594000e-01,0.00000e+00,
-1.2592000e-01,0.00000e+00,
-1.2590000e-01,0.00000e+00,
-1.2588000e-01,0.00000e+00,
-1.2585999e-01,-4.00000e-02,
-1.2583999e-01,0.00000e+00,
-1.2582000e-01,0.00000e+00,
-1.2580000e-01,0.00000e+00,
-1.2578000e-01,0.00000e+00,
-1.2576000e-01,-4.00000e-02,
-1.2573999e-01,0.00000e+00,
-1.2571999e-01,0.00000e+00,
-1.2570000e-01,0.00000e+00,
-1.2568000e-01,0.00000e+00,
-1.2566000e-01,0.00000e+00,
-1.2563999e-01,0.00000e+00,
-1.2561999e-01,-4.00000e-02,
-1.2560000e-01,0.00000e+00,
-1.2558000e-01,-4.00000e-02,
-1.2556000e-01,0.00000e+00,
-1.2554000e-01,0.00000e+00,
-1.2551999e-01,0.00000e+00,
-1.2549999e-01,0.00000e+00,
-1.2548000e-01,0.00000e+00,
-1.2546000e-01,0.00000e+00,
-1.2544000e-01,0.00000e+00,
-1.2542000e-01,0.00000e+00,
-1.2539999e-01,0.00000e+00,
-1.2537999e-01,-4.00000e-02,
-1.2536000e-01,0.00000e+00,
-1.2534000e-01,0.00000e+00,
-1.2532000e-01,0.00000e+00,
-1.2529999e-01,0.00000e+00,
-1.2527999e-01,0.00000e+00,
-1.2526000e-01,-4.00000e-02,
-1.2524000e-01,1.80000e+00,
-1.2522000e-01,2.60000e+00,
-1.2520000e-01,2.60000e+00,
-1.2517999e-01,2.60000e+00,
-1.2515999e-01,2.60000e+00,
-1.2514000e-01,2.60000e+00,
-1.2512000e-01,2.60000e+00,
-1.2510000e-01,2.60000e+00,
-1.2507999e-01,2.60000e+00,
-1.2505999e-01,2.60000e+00,
-1.2503999e-01,2.60000e+00,
-1.2502000e-01,2.60000e+00,
-1.2500000e-01,2.64000e+00,
-1.2498000e-01,2.60000e+00,
-1.2496000e-01,2.60000e+00,
-1.2494000e-01,2.60000e+00,
-1.2492000e-01,2.60000e+00,
-1.2490000e-01,2.60000e+00,
-1.2487999e-01,2.60000e+00,
-1.2486000e-01,2.60000e+00,
-1.2484000e-01,2.60000e+00,
-1.2481999e-01,2.60000e+00,
-1.2480000e-01,2.60000e+00,
-1.2478000e-01,2.60000e+00,
-1.2475999e-01,2.60000e+00,
-1.2474000e-01,2.64000e+00,
-1.2472000e-01,2.64000e+00,
-1.2469999e-01,2.60000e+00,
-1.2468000e-01,2.60000e+00,
-1.2466000e-01,2.64000e+00,
-1.2464000e-01,2.64000e+00,
-1.2462000e-01,2.60000e+00,
-1.2459999e-01,2.64000e+00,
-1.2458000e-01,2.64000e+00,
-1.2456000e-01,2.64000e+00,
-1.2453999e-01,2.60000e+00,
-1.2452000e-01,2.64000e+00,
-1.2450000e-01,2.64000e+00,
-1.2447999e-01,2.60000e+00,
-1.2446000e-01,2.60000e+00,
-1.2444000e-01,2.60000e+00,
-1.2441999e-01,2.60000e+00,
-1.2440000e-01,2.64000e+00,
-1.2438000e-01,2.60000e+00,
-1.2436000e-01,2.60000e+00,
-1.2434000e-01,2.64000e+00,
-1.2432000e-01,2.64000e+00,
-1.2430000e-01,2.64000e+00,
-1.2428000e-01,2.60000e+00,
-1.2425999e-01,0.00000e+00,
-1.2424000e-01,0.00000e+00,
-1.2422000e-01,0.00000e+00,
-1.2419999e-01,0.00000e+00,
-1.2418000e-01,0.00000e+00,
-1.2416000e-01,0.00000e+00,
-1.2413999e-01,0.00000e+00,
-1.2412000e-01,0.00000e+00,
-1.2410000e-01,0.00000e+00,
-1.2407999e-01,0.00000e+00,
-1.2406000e-01,0.00000e+00,
-1.2404000e-01,0.00000e+00,
-1.2402000e-01,0.00000e+00,
-1.2400000e-01,0.00000e+00,
-1.2397999e-01,0.00000e+00,
-1.2396000e-01,0.00000e+00,
-1.2394000e-01,0.00000e+00,
-1.2391999e-01,0.00000e+00,
-1.2390000e-01,0.00000e+00,
-1.2388000e-01,0.00000e+00,
-1.2385999e-01,2.60000e+00,
-1.2384000e-01,2.60000e+00,
-1.2382000e-01,2.60000e+00,
-1.2379999e-01,2.60000e+00,
-1.2378000e-01,2.60000e+00,
-1.2376000e-01,2.60000e+00,
-1.2374000e-01,2.60000e+00,
-1.2372000e-01,2.60000e+00,
-1.2370000e-01,2.60000e+00,
-1.2368000e-01,2.60000e+00,
-1.2366000e-01,2.60000e+00,
-1.2363999e-01,2.60000e+00,
-1.2362000e-01,2.60000e+00,
-1.2360000e-01,2.64000e+00,
-1.2357999e-01,1.60000e-01,
-1.2356000e-01,0.00000e+00,
-1.2354000e-01,0.00000e+00,
-1.2351999e-01,0.00000e+00,
-1.2350000e-01,0.00000e+00,
-1.2348000e-01,0.00000e+00,
-1.2345999e-01,0.00000e+00,
-1.2344000e-01,0.00000e+00,
-1.2342000e-01,0.00000e+00,
-1.2340000e-01,0.00000e+00,
-1.2338000e-01,0.00000e+00,
-1.2336000e-01,0.00000e+00,
-1.2334000e-01,0.00000e+00,
-1.2332000e-01,0.00000e+00,
-1.2329999e-01,-4.00000e-02,
-1.2328000e-01,0.00000e+00,
-1.2326000e-01,0.00000e+00,
-1.2323999e-01,0.00000e+00,
-1.2322000e-01,0.00000e+00,
-1.2320000e-01,-4.00000e-02,
-1.2317999e-01,0.00000e+00,
-1.2316000e-01,0.00000e+00,
-1.2314000e-01,0.00000e+00,
-1.2311999e-01,0.00000e+00,
-1.2310000e-01,0.00000e+00,
-1.2308000e-01,0.00000e+00,
-1.2306000e-01,0.00000e+00,
-1.2304000e-01,-4.00000e-02,
-1.2301999e-01,0.00000e+00,
-1.2300000e-01,0.00000e+00,
-1.2298000e-01,0.00000e+00,
-1.2295999e-01,-4.00000e-02,
-1.2294000e-01,0.00000e+00,
-1.2292000e-01,0.00000e+00,
-1.2289999e-01,0.00000e+00,
-1.2288000e-01,0.00000e+00,
-1.2286000e-01,0.00000e+00,
-1.2283999e-01,0.00000e+00,
-1.2282000e-01,0.00000e+00,
-1.2280000e-01,0.00000e+00,
-1.2278000e-01,0.00000e+00,
-1.2276000e-01,0.00000e+00,
-1.2274000e-01,0.00000e+00,
-1.2272000e-01,0.00000e+00,
-1.2270000e-01,0.00000e+00,
-1.2267999e-01,0.00000e+00,
-1.2266000e-01,0.00000e+00,
-1.2264000e-01,0.00000e+00,
-1.2261999e-01,0.00000e+00,
-1.2260000e-01,0.00000e+00,
-1.2258000e-01,0.00000e+00,
-1.2255999e-01,-4.00000e-02,
-1.2254000e-01,0.00000e+00,
-1.2252000e-01,0.00000e+00,
-1.2249999e-01,0.00000e+00,
-1.2248000e-01,2.60000e+00,
-1.2246000e-01,2.60000e+00,
-1.2244000e-01,2.60000e+00,
-1.2242000e-01,2.60000e+00,
-1.2239999e-01,2.60000e+00,
-1.2238000e-01,2.60000e+00,
-1.2236000e-01,2.60000e+00,
-1.2233999e-01,2.60000e+00,
-1.2232000e-01,2.60000e+00,
-1.2230000e-01,2.60000e+00,
-1.2227999e-01,2.64000e+00,
-1.2226000e-01,2.64000e+00,
-1.2224000e-01,2.64000e+00,
-1.2221999e-01,2.60000e+00,
-1.2220000e-01,2.60000e+00,
-1.2218000e-01,2.64000e+00,
-1.2216000e-01,2.60000e+00,
-1.2214000e-01,2.60000e+00,
-1.2212000e-01,2.60000e+00,
-1.2210000e-01,2.60000e+00,
-1.2208000e-01,2.60000e+00,
-1.2205999e-01,2.60000e+00,
-1.2204000e-01,2.60000e+00,
-1.2202000e-01,2.60000e+00,
-1.2199999e-01,2.60000e+00,
-1.2198000e-01,2.60000e+00,
-1.2196000e-01,2.64000e+00,
-1.2193999e-01,2.64000e+00,
-1.2192000e-01,2.60000e+00,
-1.2190000e-01,2.60000e+00,
-1.2187999e-01,2.64000e+00,
-1.2186000e-01,2.60000e+00,
-1.2184000e-01,2.60000e+00,
-1.2182000e-01,2.64000e+00,
-1.2180000e-01,2.64000e+00,
-1.2178000e-01,2.64000e+00,
-1.2176000e-01,2.64000e+00,
-1.2174000e-01,2.60000e+00,
-1.2171999e-01,2.60000e+00,
-1.2170000e-01,2.60000e+00,
-1.2168000e-01,2.60000e+00,
-1.2165999e-01,2.64000e+00,
-1.2164000e-01,2.64000e+00,
-1.2162000e-01,2.60000e+00,
-1.2159999e-01,2.64000e+00,
-1.2158000e-01,2.64000e+00,
-1.2156000e-01,2.60000e+00,
-1.2154000e-01,2.64000e+00,
-1.2152000e-01,1.72000e+00,
-1.2150000e-01,0.00000e+00,
-1.2148000e-01,0.00000e+00,
-1.2146000e-01,0.00000e+00,
-1.2143999e-01,0.00000e+00,
-1.2142000e-01,0.00000e+00,
-1.2140000e-01,0.00000e+00,
-1.2137999e-01,0.00000e+00,
-1.2136000e-01,0.00000e+00,
-1.2134000e-01,0.00000e+00,
-1.2131999e-01,0.00000e+00,
-1.2130000e-01,0.00000e+00,
-1.2128000e-01,0.00000e+00,
-1.2125999e-01,0.00000e+00,
-1.2124000e-01,0.00000e+00,
-1.2122000e-01,0.00000e+00,
-1.2120000e-01,0.00000e+00,
-1.2118000e-01,0.00000e+00,
-1.2116000e-01,0.00000e+00,
-1.2114000e-01,0.00000e+00,
-1.2112000e-01,0.00000e+00,
-1.2109999e-01,2.60000e+00,
-1.2108000e-01,2.60000e+00,
-1.2106000e-01,2.60000e+00,
-1.2103999e-01,2.60000e+00,
-1.2102000e-01,2.64000e+00,
-1.2100000e-01,2.60000e+00,
-1.2097999e-01,2.60000e+00,
-1.2096000e-01,2.60000e+00,
-1.2094000e-01,2.60000e+00,
-1.2092000e-01,2.60000e+00,
-1.2090000e-01,2.60000e+00,
-1.2088000e-01,2.60000e+00,
-1.2086000e-01,2.60000e+00,
-1.2084000e-01,2.60000e+00,
-1.2081999e-01,0.00000e+00,
-1.2080000e-01,0.00000e+00,
-1.2078000e-01,0.00000e+00,
-1.2075999e-01,0.00000e+00,
-1.2074000e-01,0.00000e+00,
-1.2072000e-01,0.00000e+00,
-1.2069999e-01,0.00000e+00,
-1.2068000e-01,0.00000e+00,
-1.2066000e-01,0.00000e+00,
-1.2063999e-01,0.00000e+00,
-1.2062000e-01,0.00000e+00,
-1.2060000e-01,0.00000e+00,
-1.2058000e-01,0.00000e+00,
-1.2056000e-01,0.00000e+00,
-1.2054000e-01,0.00000e+00,
-1.2052000e-01,0.00000e+00,
-1.2050000e-01,0.00000e+00,
-1.2047999e-01,0.00000e+00,
-1.2046000e-01,0.00000e+00,
-1.2044000e-01,0.00000e+00,
-1.2041999e-01,0.00000e+00,
-1.2040000e-01,0.00000e+00,
-1.2038000e-01,0.00000e+00,
-1.2035999e-01,0.00000e+00,
-1.2034000e-01,0.00000e+00,
-1.2032000e-01,0.00000e+00,
-1.2029999e-01,0.00000e+00,
-1.2028000e-01,-4.00000e-02,
-1.2026000e-01,0.00000e+00,
-1.2024000e-01,0.00000e+00,
-1.2022000e-01,-4.00000e-02,
-1.2019999e-01,0.00000e+00,
-1.2018000e-01,0.00000e+00,
-1.2016000e-01,0.00000e+00,
-1.2013999e-01,0.00000e+00,
-1.2012000e-01,0.00000e+00,
-1.2010000e-01,0.00000e+00,
-1.2007999e-01,-4.00000e-02,
-1.2006000e-01,-4.00000e-02,
-1.2004000e-01,0.00000e+00,
-1.2001999e-01,0.00000e+00,
-1.2000000e-01,0.00000e+00,
-1.1998000e-01,0.00000e+00,
-1.1996000e-01,0.00000e+00,
-1.1994000e-01,0.00000e+00,
-1.1992000e-01,0.00000e+00,
-1.1990000e-01,0.00000e+00,
-1.1988000e-01,0.00000e+00,
-1.1985999e-01,0.00000e+00,
-1.1984000e-01,0.00000e+00,
-1.1982000e-01,0.00000e+00,
-1.1979999e-01,0.00000e+00,
-1.1978000e-01,0.00000e+00,
-1.1976000e-01,0.00000e+00,
-1.1973999e-01,1.12000e+00,
-1.1972000e-01,2.60000e+00,
-1.1970000e-01,2.60000e+00,
-1.1967999e-01,2.60000e+00,
-1.1966000e-01,2.60000e+00,
-1.1964000e-01,2.60000e+00,
-1.1962000e-01,2.60000e+00,
-1.1960000e-01,2.60000e+00,
-1.1958000e-01,2.60000e+00,
-1.1956000e-01,2.60000e+00,
-1.1954000e-01,2.64000e+00,
-1.1951999e-01,2.60000e+00,
-1.1950000e-01,2.60000e+00,
-1.1948000e-01,2.60000e+00,
-1.1945999e-01,2.60000e+00,
-1.1944000e-01,2.60000e+00,
-1.1942000e-01,2.60000e+00,
-1.1939999e-01,2.64000e+00,
-1.1938000e-01,2.60000e+00,
-1.1936000e-01,2.60000e+00,
-1.1934000e-01,2.60000e+00,
-1.1932000e-01,2.60000e+00,
-1.1930000e-01,2.60000e+00,
-1.1928000e-01,2.60000e+00,
-1.1926000e-01,2.60000e+00,
-1.1923999e-01,2.60000e+00,
-1.1922000e-01,2.60000e+00,
-1.1920000e-01,2.64000e+00,
-1.1917999e-01,2.60000e+00,
-1.1916000e-01,2.60000e+00,
-1.1914000e-01,2.64000e+00,
-1.1911999e-01,2.60000e+00,
-1.1910000e-01,2.64000e+00,
-1.1908000e-01,2.60000e+00,
-1.1905999e-01,2.64000e+00,
-1.1904000e-01,2.60000e+00,
-1.1902000e-01,2.60000e+00,
-1.1900000e-01,2.60000e+00,
-1.1898000e-01,2.60000e+00,
-1.1896000e-01,2.64000e+00,
-1.1894000e-01,2.60000e+00,
-1.1892000e-01,2.60000e+00,
-1.1889999e-01,2.60000e+00,
-1.1888000e-01,2.60000e+00,
-1.1886000e-01,2.64000e+00,
-1.1883999e-01,2.64000e+00,
-1.1882000e-01,2.64000e+00,
-1.1880000e-01,2.60000e+00,
-1.1877999e-01,2.60000e+00,
-1.1876000e-01,0.00000e+00,
-1.1874000e-01,0.00000e+00,
-1.1872000e-01,0.00000e+00,
-1.1870000e-01,0.00000e+00,
-1.1868000e-01,0.00000e+00,
-1.1866000e-01,0.00000e+00,
-1.1864000e-01,0.00000e+00,
-1.1861999e-01,0.00000e+00,
-1.1860000e-01,0.00000e+00,
-1.1858000e-01,0.00000e+00,
-1.1855999e-01,0.00000e+00,
-1.1854000e-01,0.00000e+00,
-1.1852000e-01,0.00000e+00,
-1.1849999e-01,0.00000e+00,
-1.1848000e-01,0.00000e+00,
-1.1846000e-01,0.00000e+00,
-1.1843999e-01,0.00000e+00,
-1.1842000e-01,0.00000e+00,
-1.1840000e-01,0.00000e+00,
-1.1838000e-01,0.00000e+00,
-1.1836000e-01,2.60000e+00,
-1.1834000e-01,2.60000e+00,
-1.1832000e-01,2.60000e+00,
-1.1830000e-01,2.60000e+00,
-1.1827999e-01,2.60000e+00,
-1.1826000e-01,2.60000e+00,
-1.1824000e-01,2.60000e+00,
-1.1821999e-01,2.60000e+00,
-1.1820000e-01,2.60000e+00,
-1.1818000e-01,2.60000e+00,
-1.1815999e-01,2.64000e+00,
-1.1814000e-01,2.60000e+00,
-1.1812000e-01,2.60000e+00,
-1.1809999e-01,2.64000e+00,
-1.1808000e-01,2.36000e+00,
-1.1806000e-01,0.00000e+00,
-1.1804000e-01,0.00000e+00,
-1.1802000e-01,0.00000e+00,
-1.1800000e-01,0.00000e+00,
-1.1798000e-01,0.00000e+00,
-1.1796000e-01,-4.00000e-02,
-1.1793999e-01,0.00000e+00,
-1.1792000e-01,0.00000e+00,
-1.1790000e-01,0.00000e+00,
-1.1787999e-01,0.00000e+00,
-1.1786000e-01,0.00000e+00,
-1.1784000e-01,0.00000e+00,
-1.1781999e-01,0.00000e+00,
-1.1780000e-01,0.00000e+00,
-1.1778000e-01,0.00000e+00,
-1.1776000e-01,0.00000e+00,
-1.1774000e-01,0.00000e+00,
-1.1772000e-01,0.00000e+00,
-1.1770000e-01,0.00000e+00,
-1.1768000e-01,0.00000e+00,
-1.1765999e-01,0.00000e+00,
-1.1764000e-01,0.00000e+00,
-1.1762000e-01,0.00000e+00,
-1.1759999e-01,0.00000e+00,
-1.1758000e-01,0.00000e+00,
-1.1756000e-01,0.00000e+00,
-1.1753999e-01,0.00000e+00,
-1.1752000e-01,0.00000e+00,
-1.1750000e-01,0.00000e+00,
-1.1747999e-01,0.00000e+00,
-1.1746000e-01,0.00000e+00,
-1.1744000e-01,0.00000e+00,
-1.1742000e-01,0.00000e+00,
-1.1740000e-01,0.00000e+00,
-1.1738000e-01,0.00000e+00,
-1.1736000e-01,0.00000e+00,
-1.1734000e-01,0.00000e+00,
-1.1731999e-01,0.00000e+00,
-1.1730000e-01,0.00000e+00,
-1.1728000e-01,0.00000e+00,
-1.1725999e-01,0.00000e+00,
-1.1724000e-01,0.00000e+00,
-1.1722000e-01,0.00000e+00,
-1.1719999e-01,0.00000e+00,
-1.1718000e-01,0.00000e+00,
-1.1716000e-01,0.00000e+00,
-1.1714000e-01,0.00000e+00,
-1.1712000e-01,-4.00000e-02,
-1.1710000e-01,0.00000e+00,
-1.1708000e-01,0.00000e+00,
-1.1706000e-01,0.00000e+00,
-1.1703999e-01,0.00000e+00,
-1.1702000e-01,0.00000e+00,
-1.1700000e-01,0.00000e+00,
-1.1697999e-01,8.00000e-01,
-1.1696000e-01,2.60000e+00,
-1.1694000e-01,2.60000e+00,
-1.1691999e-01,2.60000e+00,
-1.1690000e-01,2.60000e+00,
-1.1688000e-01,2.60000e+00,
-1.1685999e-01,2.60000e+00,
-1.1684000e-01,2.60000e+00,
-1.1682000e-01,2.64000e+00,
-1.1680000e-01,2.64000e+00,
-1.1678000e-01,2.60000e+00,
-1.1676000e-01,2.60000e+00,
-1.1674000e-01,2.64000e+00,
-1.1672000e-01,2.60000e+00,
-1.1669999e-01,4.00000e-01,
-1.1668000e-01,0.00000e+00,
-1.1666000e-01,0.00000e+00,
-1.1663999e-01,0.00000e+00,
-1.1662000e-01,0.00000e+00,
-1.1660000e-01,0.00000e+00,
-1.1657999e-01,0.00000e+00,
-1.1656000e-01,0.00000e+00,
-1.1654000e-01,0.00000e+00,
-1.1652000e-01,0.00000e+00,
-1.1650000e-01,0.00000e+00,
-1.1648000e-01,0.00000e+00,
-1.1646000e-01,0.00000e+00,
-1.1644000e-01,0.00000e+00,
-1.1641999e-01,0.00000e+00,
-1.1640000e-01,0.00000e+00,
-1.1638000e-01,0.00000e+00,
-1.1635999e-01,0.00000e+00,
-1.1634000e-01,0.00000e+00,
-1.1632000e-01,0.00000e+00,
-1.1629999e-01,0.00000e+00,
-1.1628000e-01,0.00000e+00,
-1.1626000e-01,0.00000e+00,
-1.1623999e-01,0.00000e+00,
-1.1622000e-01,0.00000e+00,
-1.1620000e-01,0.00000e+00,
-1.1618000e-01,0.00000e+00,
-1.1616000e-01,0.00000e+00,
-1.1614000e-01,0.00000e+00,
-1.1612000e-01,0.00000e+00,
-1.1610000e-01,0.00000e+00,
-1.1607999e-01,0.00000e+00,
-1.1606000e-01,0.00000e+00,
-1.1604000e-01,0.00000e+00,
-1.1601999e-01,0.00000e+00,
-1.1600000e-01,0.00000e+00,
-1.1598000e-01,0.00000e+00,
-1.1595999e-01,0.00000e+00,
-1.1594000e-01,0.00000e+00,
-1.1592000e-01,0.00000e+00,
-1.1589999e-01,0.00000e+00,
-1.1588000e-01,0.00000e+00,
-1.1586000e-01,0.00000e+00,
-1.1584000e-01,0.00000e+00,
-1.1582000e-01,0.00000e+00,
-1.1580000e-01,0.00000e+00,
-1.1578000e-01,0.00000e+00,
-1.1576000e-01,0.00000e+00,
-1.1573999e-01,0.00000e+00,
-1.1572000e-01,0.00000e+00,
-1.1570000e-01,0.00000e+00,
-1.1567999e-01,0.00000e+00,
-1.1566000e-01,0.00000e+00,
-1.1564000e-01,0.00000e+00,
-1.1561999e-01,0.00000e+00,
-1.1560000e-01,2.60000e+00,
-1.1558000e-01,2.60000e+00,
-1.1556000e-01,2.60000e+00,
-1.1554000e-01,2.60000e+00,
-1.1552000e-01,2.60000e+00,
-1.1550000e-01,2.60000e+00,
-1.1548000e-01,2.60000e+00,
-1.1545999e-01,2.64000e+00,
-1.1544000e-01,2.60000e+00,
-1.1542000e-01,2.64000e+00,
-1.1539999e-01,2.64000e+00,
-1.1538000e-01,2.60000e+00,
-1.1536000e-01,2.64000e+00,
-1.1533999e-01,2.64000e+00,
-1.1532000e-01,0.00000e+00,
-1.1530000e-01,0.00000e+00,
-1.1527999e-01,0.00000e+00,
-1.1526000e-01,0.00000e+00,
-1.1524000e-01,0.00000e+00,
-1.1522000e-01,0.00000e+00,
-1.1520000e-01,0.00000e+00,
-1.1518000e-01,0.00000e+00,
-1.1516000e-01,0.00000e+00,
-1.1514000e-01,0.00000e+00,
-1.1511999e-01,0.00000e+00,
-1.1510000e-01,0.00000e+00,
-1.1508000e-01,0.00000e+00,
-1.1505999e-01,0.00000e+00,
-1.1504000e-01,0.00000e+00,
-1.1502000e-01,0.00000e+00,
-1.1499999e-01,0.00000e+00,
-1.1498000e-01,0.00000e+00,
-1.1496000e-01,0.00000e+00,
-1.1494000e-01,0.00000e+00,
-1.1492000e-01,0.00000e+00,
-1.1490000e-01,0.00000e+00,
-1.1488000e-01,0.00000e+00,
-1.1486000e-01,0.00000e+00,
-1.1483999e-01,0.00000e+00,
-1.1482000e-01,0.00000e+00,
-1.1480000e-01,0.00000e+00,
-1.1477999e-01,0.00000e+00,
-1.1476000e-01,0.00000e+00,
-1.1474000e-01,0.00000e+00,
-1.1471999e-01,0.00000e+00,
-1.1470000e-01,0.00000e+00,
-1.1468000e-01,0.00000e+00,
-1.1465999e-01,0.00000e+00,
-1.1464000e-01,0.00000e+00,
-1.1462000e-01,0.00000e+00,
-1.1460000e-01,0.00000e+00,
-1.1458000e-01,0.00000e+00,
-1.1456000e-01,0.00000e+00,
-1.1454000e-01,0.00000e+00,
-1.1452000e-01,0.00000e+00,
-1.1449999e-01,0.00000e+00,
-1.1448000e-01,0.00000e+00,
-1.1446000e-01,0.00000e+00,
-1.1443999e-01,0.00000e+00,
-1.1442000e-01,0.00000e+00,
-1.1440000e-01,0.00000e+00,
-1.1437999e-01,0.00000e+00,
-1.1436000e-01,0.00000e+00,
-1.1434000e-01,0.00000e+00,
-1.1432000e-01,0.00000e+00,
-1.1430000e-01,0.00000e+00,
-1.1428000e-01,0.00000e+00,
-1.1426000e-01,0.00000e+00,
-1.1424000e-01,0.00000e+00,
-1.1422000e-01,2.60000e+00,
-1.1420000e-01,2.60000e+00,
-1.1418000e-01,2.60000e+00,
-1.1415999e-01,2.60000e+00,
-1.1414000e-01,2.60000e+00,
-1.1412000e-01,2.60000e+00,
-1.1409999e-01,2.60000e+00,
-1.1408000e-01,2.64000e+00,
-1.1406000e-01,2.60000e+00,
-1.1403999e-01,2.60000e+00,
-1.1402000e-01,2.60000e+00,
